miRNA_ID,mesh_similarity,doid_similarity,num_sources_mesh,num_sources_doid,mesh_disease_count,doid_disease_count,mesh_max_jaccard,doid_max_jaccard,mesh_jaccard_std,doid_jaccard_std,inter_ontology_agreement
hsa-mir-4538,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4725,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4667,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-518e,0.0,0.0,3,3,7,8,0.0,0.0,0.0,0.0,1.0
hsa-mir-6865,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4751,0.0,0.0,1,1,2,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-376a-1,0.0,0.006666666666666667,3,3,13,11,0.0,0.1,0.0,0.024944382578492946,0.9933333333333333
hsa-mir-10395,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6833,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6750,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-548n,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4479,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6851,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-8068,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6068,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6881,0.0,0.0,1,1,4,5,0.0,0.0,0.0,0.0,1.0
hsa-mir-4297,0.0,0.0,3,2,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-7106,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4800,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-105-2,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-5584,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-3686,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4673,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6886,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6749,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-549a,0.0,0.0,2,2,4,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-4705,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4770,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6878,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-4754,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-4684,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-6848,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-4783,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6800,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4482,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4308,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6821,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-2276,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-7854,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6782,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6798,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6818,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-7850,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4477b,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-7704,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6728,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6828,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-2054,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-6760,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4999,0.0,,1,0,2,0,0.0,,0.0,,
hsa-mir-4437,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-6854,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-6513,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-548ai,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-1973,0.0,0.0,2,2,4,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-4802,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-153-1,0.02222222222222222,0.0,3,2,4,4,0.3333333333333333,0.0,0.08314794192830981,0.0,0.9777777777777777
hsa-mir-6516,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6715b,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-19b-2,0.0,0.0,2,2,6,7,0.0,0.0,0.0,0.0,1.0
hsa-mir-5187,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-4432,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6802,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-5197,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-3972,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4633,0.0,0.0,1,1,1,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-6894,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6124,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4292,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6826,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6076,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-3130-1,0.0,0.0,2,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6873,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6133,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6867,0.0,0.0,1,1,3,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-6817,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-1257,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-548m,0.0,0.0,2,2,6,5,0.0,0.0,0.0,0.0,1.0
hsa-mir-7844,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-5004,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4663,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4495,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6827,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-5591,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-122b,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-8082,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-1199,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-8084,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-3165,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-7847,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-6870,0.0,0.0,1,1,2,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-4506,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-4691,0.0,0.0,1,1,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6820,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6745,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-548p,0.045454545454545456,0.0,2,2,2,3,0.5,0.0,0.14373989364401724,0.0,0.9545454545454546
hsa-mir-3121,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-6509,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4504,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4733,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-7114,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-412,0.0,0.016666666666666666,3,3,9,7,0.0,0.25,0.0,0.06236095644623236,0.9833333333333333
hsa-mir-518a-2,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6852,0.0,0.0,1,1,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6766,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-606,0.0,0.0,2,2,4,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-4512,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-548at,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-3925,0.0,0.0,1,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4736,0.0,0.0,1,1,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6744,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4531,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-5580,0.0,0.0,1,1,2,4,0.0,0.0,0.0,0.0,1.0
hsa-mir-4426,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-519e,0.031746031746031744,0.016666666666666666,3,3,9,8,0.16666666666666666,0.25,0.06369016713567897,0.06236095644623236,0.984920634920635
hsa-mir-5694,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4686,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-4252,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-548ao,0.0,0.0,1,1,1,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-5688,0.0,0.0,1,1,1,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-3622a,0.0,0.0,2,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-3162,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4738,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-12129,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4749,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-548t,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4476,0.0,0.0,2,1,2,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4720,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4716,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4711,0.0,0.0,2,2,3,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-3177,0.0,0.0,3,3,3,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-4688,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-8080,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6764,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6845,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4712,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-3912,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6893,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4493,0.09090909090909091,,2,0,1,0,1.0,,0.28747978728803447,,
hsa-mir-486-2,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4778,0.0,0.0,1,1,2,3,0.0,0.0,0.0,0.0,1.0
hsa-mir-6788,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4640,0.0,0.0,2,2,3,5,0.0,0.0,0.0,0.0,1.0
hsa-mir-6775,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-7113,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4298,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4494,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4263,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-4287,0.0,0.0,1,1,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-759,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-12116,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-8081,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4281,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-7978,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-8064,0.0,,1,0,1,0,0.0,,0.0,,
hsa-mir-6877,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6819,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-5009,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4757,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-1273h,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4759,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6836,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-6892,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-7107,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-mir-4775,0.0,0.0,2,2,2,2,0.0,0.0,0.0,0.0,1.0
hsa-mir-6755,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,1.0
hsa-miR-106a-5p,0.004917441776624126,0.004708994708994709,3,3,69,72,0.04477611940298507,0.04285714285714286,0.01286427092045462,0.012317251220974733,0.9997915529323705
hsa-let-7g-5p,0.0016835016835016836,0.001736111111111111,4,4,68,66,0.015151515151515152,0.015625,0.004761661826172037,0.004910463758239913,0.9999473905723906
hsa-miR-17-5p,0.004076494795449043,0.00557761391567404,3,3,85,86,0.04938271604938271,0.04878048780487805,0.012457377470538983,0.014444752960932193,0.998498880879775
hsa-let-7f-5p,0.001466275659824047,0.001567398119122257,2,2,62,58,0.016129032258064516,0.017241379310344827,0.004636770762710234,0.00495654805669025,0.9998988775407018
hsa-let-7a-5p,0.005427408412483039,0.005681818181818182,2,2,67,64,0.05970149253731343,0.0625,0.017162972375405042,0.017967486705502154,0.9997455902306649
hsa-miR-150-5p,0.005001543686322939,0.006222222222222223,3,3,82,75,0.05063291139240506,0.05333333333333334,0.013621904235455123,0.016049306742460256,0.9987793214641008
hsa-miR-9-5p,0.004371584699453552,0.007741347905282332,3,3,62,61,0.06557377049180328,0.08333333333333333,0.016356972182618324,0.021787606993752328,0.9966302367941712
hsa-miR-20a-5p,0.008625514403292182,0.011238738738738738,3,3,82,81,0.08,0.0875,0.022690174325161024,0.02867723020413285,0.9973867756645535
hsa-miR-92a-3p,0.016952129995608255,0.008505564387917329,3,3,77,74,0.14285714285714285,0.07352941176470588,0.039043994707654864,0.02197460014165924,0.991553434392309
hsa-miR-19a-3p,0.002727384919165741,0.0019047619047619048,3,3,74,71,0.0273972602739726,0.02857142857142857,0.007401105730633853,0.007126966450997983,0.9991773769855962
hsa-let-7d-5p,0.001058201058201058,0.001092896174863388,3,3,64,62,0.015873015873015872,0.01639344262295082,0.00395942580610999,0.004089243045654581,0.9999653048833377
hsa-let-7c-5p,0.017742690058479532,0.005504819888381532,3,3,76,73,0.2,0.0547945205479452,0.05003148148822196,0.014876152706704738,0.987762129829902
hsa-miR-18a-5p,0.007136083451872926,0.00531024531024531,3,3,76,77,0.06756756756756757,0.06666666666666667,0.018902720486160617,0.01671352021955988,0.9981741618583724
hsa-miR-376c-3p,0.001891348088531187,0.0019185645272601795,3,3,71,70,0.014285714285714285,0.014492753623188406,0.0048221503322099755,0.004891545035784268,0.9999727835612711
hsa-miR-1-3p,0.006060606060606061,0.005128205128205128,3,3,74,69,0.09090909090909091,0.07692307692307693,0.022676711434993585,0.019187986598840728,0.9990675990675991
hsa-miR-25-3p,0.003812636165577342,0.003734168951560256,3,3,72,74,0.029411764705882353,0.028985507246376812,0.009724929900072175,0.009527012661786004,0.999921532785983
hsa-miR-125b-5p,0.009108066971080669,0.010597402597402597,3,3,75,77,0.1232876712328767,0.12,0.030695574487275647,0.03080409975934163,0.9985106643736781
hsa-miR-99a-5p,0.0033333333333333335,0.0033333333333333335,3,3,81,81,0.05,0.05,0.012472191289246473,0.012472191289246473,1.0
hsa-let-7e-5p,0.0037297861241523214,0.0038931514634839444,3,3,72,69,0.028169014084507043,0.029411764705882353,0.009509394389360356,0.009925932730914315,0.9998366346606684
hsa-miR-204-5p,0.009358288770053475,0.009090909090909092,2,2,68,70,0.10294117647058823,0.1,0.029593507514944724,0.02874797872880345,0.9997326203208556
hsa-miR-223-3p,0.008080457777007109,0.011171171171171172,3,3,79,74,0.0958904109589041,0.1,0.02429881598568866,0.029090032894405284,0.9969092866058359
hsa-miR-373-5p,0.00202020202020202,0.0021141649048625794,2,2,45,43,0.022222222222222223,0.023255813953488372,0.006388439717511877,0.006685576448558941,0.9999060371153394
hsa-miR-103a-3p,0.006572769953051643,0.0077156659765355426,3,3,74,70,0.09859154929577464,0.10144927536231885,0.02459305324640149,0.02530225890083154,0.9988571039765161
hsa-miR-19b-3p,0.003367315415508187,0.004312757201646091,3,3,83,81,0.038461538461538464,0.04,0.009846714149958267,0.011345087162580512,0.9990545582138621
hsa-miR-93-5p,0.005150967176283632,0.004296536796536797,3,3,80,81,0.05194805194805195,0.05194805194805195,0.014003656873469442,0.013109657189867282,0.9991455696202531
hsa-miR-16-5p,0.01193657672530912,0.014476190476190476,3,3,78,75,0.07142857142857142,0.09333333333333334,0.024177999723172885,0.02975170618912504,0.9974603862491186
hsa-miR-15a-5p,0.0018268268268268268,0.0037167449139280124,3,3,74,72,0.013888888888888888,0.041666666666666664,0.0046580170188582825,0.010730863768918306,0.9981100819128988
hsa-miR-142-5p,0.0026666666666666666,0.0027397260273972603,3,3,76,74,0.04,0.0410958904109589,0.009977753031397177,0.010251116128147783,0.9999269406392695
hsa-miR-205-5p,0.004232804232804232,0.004166666666666667,3,3,66,66,0.06349206349206349,0.0625,0.01583770322443996,0.01559023911155809,0.9999338624338624
hsa-miR-198,0.0015408320493066256,0.0017152658662092624,2,2,59,53,0.01694915254237288,0.018867924528301886,0.0048725387675938045,0.005424146929962914,0.9998255661830974
hsa-miR-199a-5p,0.0037037037037037034,0.003755868544600939,3,3,73,72,0.05555555555555555,0.056338028169014086,0.013857990321384968,0.014053173283657997,0.9999478351591028
hsa-miR-100-5p,0.0063398692810457515,0.006574325002509284,3,3,85,82,0.08333333333333333,0.08641975308641975,0.020784519257420895,0.021554223846450747,0.9997655442785365
hsa-miR-107,0.003543859649122807,0.004694835680751174,3,3,76,71,0.04,0.04225352112676056,0.010278605857850584,0.012242633624793706,0.9988490239683716
hsa-miR-138-5p,0.004553734061930784,0.005747126436781609,4,4,63,61,0.06557377049180328,0.08620689655172414,0.015266898555774327,0.01990862997205606,0.9988066076251492
hsa-miR-21-5p,0.036487510766580536,0.027588606218743202,3,3,87,85,0.21333333333333335,0.2328767123287671,0.07430552255488297,0.06283938722847474,0.9911010954521626
hsa-miR-30b-5p,0.0030303030303030303,0.003125,3,3,69,67,0.045454545454545456,0.046875,0.011338355717496792,0.011692679333668568,0.999905303030303
hsa-miR-199b-5p,0.0036363636363636364,0.0036855036855036856,2,2,75,74,0.04,0.04054054054054054,0.01149919149152138,0.011654585971136534,0.99995085995086
hsa-miR-142-3p,0.005455098934550989,0.0044444444444444444,3,3,76,77,0.0684931506849315,0.06666666666666667,0.017171134504822175,0.01662958838566196,0.9989893455098935
hsa-miR-96-5p,0.007371007371007371,0.0074719800747198,2,2,74,73,0.08108108108108109,0.0821917808219178,0.02330917194227307,0.023628475667509682,0.9998990272962875
hsa-miR-302a-3p,0.001976284584980237,0.0021645021645021645,2,2,46,42,0.021739130434782608,0.023809523809523808,0.006249560593218141,0.006844756840191297,0.9998117824204781
hsa-miR-30c-5p,0.020307293594964828,0.017284591535078234,3,3,74,69,0.25,0.2,0.06228199025875135,0.050155481061963936,0.9969772979401134
hsa-miR-126-3p,0.0035555555555555557,0.0036529680365296802,3,3,84,81,0.05333333333333334,0.0547945205479452,0.01330367070852957,0.013668154837530378,0.9999025875190258
hsa-miR-98-5p,0.0013568521031207597,0.0014204545454545455,2,2,67,64,0.014925373134328358,0.015625,0.004290743093851261,0.004491871676375539,0.9999363975576662
hsa-miR-222-3p,0.006884299355984899,0.008038932948810381,3,3,79,76,0.05263157894736842,0.06578947368421052,0.017555381234295855,0.02059340943990347,0.9988453664071745
hsa-miR-143-3p,0.006312292358803986,0.006689307399403108,3,3,86,82,0.07142857142857142,0.0759493670886076,0.01833975313650753,0.01947988339548417,0.9996229849594008
hsa-miR-99b-5p,0.001443001443001443,0.0015151515151515152,2,2,63,60,0.015873015873015872,0.016666666666666666,0.0045631712267941976,0.004791329788133908,0.9999278499278499
hsa-miR-24-1-5p,0.0,0.0,1,1,69,68,0.0,0.0,0.0,0.0,1.0
hsa-let-7b-5p,0.012072066419892507,0.004954304954304954,4,4,70,71,0.14285714285714285,0.06060606060606061,0.03390445105200618,0.014995570894903203,0.9928822385344125
hsa-miR-155-5p,0.015611337253128297,0.024366744366744367,3,3,68,66,0.10606060606060606,0.16666666666666666,0.03320892421093485,0.0514838768230802,0.9912445928863839
hsa-miR-34a-5p,0.005662805662805663,0.005827886710239652,3,3,74,72,0.07142857142857142,0.07352941176470588,0.01789533522864899,0.0184210236350042,0.999834918952566
hsa-miR-181b-5p,0.000966183574879227,0.000980392156862745,3,3,70,69,0.014492753623188406,0.014705882352941176,0.0036151279099265136,0.003668291555660727,0.9999857914180165
hsa-miR-191-5p,0.002116402116402116,0.002150537634408602,3,3,66,65,0.031746031746031744,0.03225806451612903,0.00791885161221998,0.008046575025320303,0.9999658644819935
hsa-miR-342-3p,0.0017777777777777779,0.0018264840182648401,3,3,78,77,0.02666666666666667,0.0273972602739726,0.006651835354264785,0.006834077418765189,0.999951293759513
hsa-miR-17-3p,0.0024906600249066002,0.0025974025974025974,2,2,73,70,0.0273972602739726,0.02857142857142857,0.00787615855583656,0.008213708208229557,0.999893257427504
hsa-miR-184,0.0022222222222222222,0.0022988505747126436,3,3,61,59,0.03333333333333333,0.034482758620689655,0.00831479419283098,0.008601511233963084,0.9999233716475096
hsa-miR-339-5p,0.0013774104683195593,0.0013986013986013986,2,2,66,65,0.015151515151515152,0.015384615384615385,0.004355754352849008,0.004422765958277453,0.9999788090697181
hsa-miR-424-5p,0.0018518518518518517,0.002898550724637681,3,3,73,70,0.027777777777777776,0.043478260869565216,0.006928995160692484,0.01084538372977954,0.9989533011272141
hsa-miR-106b-5p,0.006210526315789474,0.005128205128205128,3,3,76,81,0.08,0.07692307692307693,0.019990949013856434,0.019187986598840728,0.9989176788124157
hsa-miR-134-5p,0.000966183574879227,0.000980392156862745,3,3,72,70,0.014492753623188406,0.014705882352941176,0.0036151279099265136,0.003668291555660727,0.9999857914180165
hsa-miR-218-5p,0.0037037037037037034,0.002926967888604717,3,3,72,69,0.027777777777777776,0.029411764705882353,0.009442628728875527,0.007943906240562763,0.999223264184901
hsa-miR-29c-3p,0.0025,0.004285166310482766,3,3,84,79,0.0375,0.03896103896103896,0.009354143466934852,0.01120549190148573,0.9982148336895172
hsa-miR-101-3p,0.003323045267489712,0.003497379813169287,3,3,81,77,0.0375,0.039473684210526314,0.009636826388146275,0.01014350126308708,0.9998256654543204
hsa-miR-200a-3p,0.007292238278153771,0.00886002886002886,3,3,77,70,0.07042253521126761,0.07575757575757576,0.019458751134858333,0.022842963520678376,0.9984322094181249
hsa-miR-95-3p,0.001443001443001443,0.0014903129657228018,2,2,63,61,0.015873015873015872,0.01639344262295082,0.0045631712267941976,0.0047127833981645,0.9999526884772787
hsa-miR-31-5p,0.00392156862745098,0.003980099502487562,3,3,70,68,0.058823529411764705,0.05970149253731343,0.014673166222642907,0.014892168703577876,0.9999414691249634
hsa-miR-367-3p,0.0,0.0,1,1,39,37,0.0,0.0,0.0,0.0,1.0
hsa-miR-30d-5p,0.0013175230566534915,0.0013568521031207597,2,2,69,67,0.014492753623188406,0.014925373134328358,0.004166373728812094,0.004290743093851261,0.9999606709535327
hsa-miR-135b-5p,0.006402048655569783,0.0062266500622665,2,2,71,73,0.07042253521126761,0.0684931506849315,0.02024505544281933,0.019690396389591403,0.9998246014066967
hsa-miR-130a-3p,0.000980392156862745,0.0010416666666666667,3,3,69,65,0.014705882352941176,0.015625,0.003668291555660727,0.0038975597778895224,0.999938725490196
hsa-miR-219a-5p,0.004622496147919877,0.00505050505050505,2,2,59,54,0.05084745762711865,0.05555555555555555,0.014617616302781416,0.015971099293779694,0.9995719910974148
hsa-miR-29b-3p,0.0043859649122807015,0.008108108108108109,3,3,79,74,0.06578947368421052,0.08108108108108109,0.016410778012166408,0.021956860553070164,0.9962778568041726
hsa-miR-221-3p,0.018700442796828337,0.02072745154024301,3,3,83,79,0.16666666666666666,0.14285714285714285,0.04558269193606906,0.043370835375518106,0.9979729912565853
hsa-miR-192-5p,0.005458089668615984,0.005175438596491228,3,3,76,80,0.05555555555555555,0.05263157894736842,0.014904315675333549,0.014126348035974734,0.9997173489278752
hsa-miR-141-3p,0.030476190476190476,0.016514486391571555,3,3,71,68,0.3,0.10294117647058823,0.0771722460186015,0.0351291548150328,0.9860382959153811
hsa-miR-130b-3p,0.0011961722488038277,0.001180637544273908,2,2,76,77,0.013157894736842105,0.012987012987012988,0.0037826287801057167,0.003733503731013435,0.99998446529547
hsa-miR-33a-5p,0.0,0.0,2,2,63,61,0.0,0.0,0.0,0.0,1.0
hsa-miR-210-3p,0.018087201125175808,0.012791318270770326,3,3,80,78,0.16666666666666666,0.07142857142857142,0.0437851543671854,0.025868494688469506,0.9947041171455945
hsa-miR-133a-3p,0.010847482489273533,0.004793028322440087,3,3,74,72,0.09090909090909091,0.04411764705882353,0.024812370198889294,0.012578751694247017,0.9939455458331665
hsa-miR-27b-3p,0.0009950248756218905,0.0031094831094831093,3,3,69,65,0.014925373134328358,0.03076923076923077,0.003723042175894469,0.008381188924859369,0.9978855417661388
